X_features	Y_features	association	p-values	q-values
s_Enterocloster_clostridioformis	Riboflavin	0.083391225	0.526431758	0.823187541
g_Faecalicatena	Riboflavin	-0.18444781	0.158300849	0.568412886
s_Faecalicatena_sp._Marseille.Q4148	Riboflavin	-0.18444781	0.158300849	0.568412886
s_.Clostridium._scindens	Riboflavin	-0.14081885	0.283185355	0.690111268
s_Lachnoclostridium_phocaeense	Riboflavin	0.012253744	0.925964046	0.976895962
s_Lachnoclostridium_sp._YL32	Riboflavin	0.070352876	0.593237731	0.855254554
g_Marvinbryantia	Riboflavin	0.051710245	0.694775508	0.901249369
s_Marvinbryantia_formatexigens	Riboflavin	0.051710245	0.694775508	0.901249369
g_Mediterraneibacter	Riboflavin	-0.106338048	0.418710537	0.772852409
s_.Ruminococcus._gnavus	Riboflavin	-0.152605574	0.244405926	0.656775478
g_Roseburia	Riboflavin	-0.06037956	0.646752673	0.879813496
s_Roseburia_intestinalis	Riboflavin	0.023875039	0.85631207	0.957968824
g_Simiaoa	Riboflavin	-0.102752192	0.434659427	0.778464856
.s_Simiaoa_sunii	Riboflavin	-0.102752192	0.434659427	0.778464856
g_Acutalibacter	Riboflavin	-0.024535275	0.85238242	0.957473143
s_Acutalibacter_muris	Riboflavin	-0.024535275	0.85238242	0.957473143
g_Anaerotruncus	Riboflavin	-0.104951785	0.424836088	0.77385883
s_Anaerotruncus_colihominis	Riboflavin	-0.104951785	0.424836088	0.77385883
g_Dysosmobacter	Riboflavin	-0.236488927	0.068880803	0.41275208
s_Dysosmobacter_welbionis	Riboflavin	-0.113353558	0.388496751	0.75860885
g_Faecalibacterium	Riboflavin	-0.043846122	0.739401393	0.919652476
s_Faecalibacterium_duncaniae	Riboflavin	-0.247262189	0.056820904	0.388449213
s_Faecalibacterium_prausnitzii	Riboflavin	0.070327044	0.593373755	0.855254554
g_Oscillibacter	Riboflavin	-0.122749814	0.350121082	0.735165067
s_Oscillibacter_sp._NSJ-62	Riboflavin	-0.122749814	0.350121082	0.735165067
g_Vescimonas	Riboflavin	-0.023222659	0.860198376	0.958458734
g_Clostridioides	Riboflavin	0.11778599	0.370092944	0.749385939
s_Clostridioides_difficile	Riboflavin	0.099836061	0.447877575	0.783785756
g_Intestinimonas	Riboflavin	-0.048918409	0.710509617	0.909692761
s_Intestinimonas_butyriciproducens	Riboflavin	-0.048918409	0.710509617	0.909692761
g_Massilistercora	Riboflavin	0.08851453	0.501246625	0.810923063
s_Massilistercora_timonensis	Riboflavin	0.08851453	0.501246625	0.810923063
g_Erysipelatoclostridium	Riboflavin	0.030842329	0.81503646	0.946648075
s_.Clostridium._innocuum	Riboflavin	0.021672988	0.869443023	0.961312062
s_Erysipelatoclostridium_ramosum	Riboflavin	0.246993158	0.0570997	0.388449213
g_Faecalibaculum	Riboflavin	0.079821987	0.544341762	0.831615216
s_Faecalibaculum_rodentium	Riboflavin	0.079821987	0.544341762	0.831615216
g_Longicatena	Riboflavin	0.016141853	0.902572768	0.971529655
s_Longicatena_caecimuris	Riboflavin	0.016141853	0.902572768	0.971529655
g_Turicimonas	Riboflavin	0.135390489	0.302340303	0.702412923
s_Turicimonas_muris	Riboflavin	0.135390489	0.302340303	0.702412923
g_Desulfovibrio	Riboflavin	0.065790125	0.617476737	0.865530024
g_Helicobacter	Riboflavin	0.048255968	0.714260971	0.911093107
s_Helicobacter_apodemus	Riboflavin	0.123085355	0.348795521	0.734117079
s_Helicobacter_cinaedi	Riboflavin	0.136940186	0.296788299	0.699933377
s_Helicobacter_hepaticus	Riboflavin	0.04717039	0.720423053	0.913438486
s_Helicobacter_typhlonius	Riboflavin	0.083126041	0.527752268	0.823187541
g_Akkermansia	Riboflavin	0.120700844	0.358282954	0.742368908
s_Akkermansia_muciniphila	Riboflavin	0.120700844	0.358282954	0.742368908
g_Bifidobacterium	Sorbitol	-0.122817717	0.349852578	0.735011177
s_Bifidobacterium_pseudolongum	Sorbitol	0.231906789	0.074594755	0.426802109
g_Curtobacterium	Sorbitol	0.187386395	0.151660791	0.560051845
s_Curtobacterium_flaccumfaciens	Sorbitol	0.187386395	0.151660791	0.560051845
g_Adlercreutzia	Sorbitol	-0.205505713	0.115205888	0.510831621
s_Adlercreutzia_equolifaciens	Sorbitol	-0.250207352	0.053840374	0.383004663
s_Adlercreutzia_hattorii	Sorbitol	-0.241913143	0.062575322	0.397698168
s_Bacteroides_caccae	Sorbitol	0.003043864	0.981585079	0.993876367
s_Bacteroides_caecimuris	Sorbitol	-0.06176384	0.639209311	0.875461492
s_Bacteroides_fragilis	Sorbitol	-0.008008867	0.951572356	0.985758155
s_Bacteroides_intestinalis	Sorbitol	-0.121131607	0.356557449	0.741242399
s_Bacteroides_luhongzhouii	Sorbitol	-0.025115833	0.848929943	0.956699411
s_Bacteroides_ovatus	Sorbitol	-0.315428452	0.014091317	0.225983351
s_Bacteroides_sp._CBA7301	Sorbitol	-0.126624592	0.335003316	0.724781233
s_Bacteroides_thetaiotaomicron	Sorbitol	0.027136296	0.836936989	0.952880818
s_Bacteroides_xylanisolvens	Sorbitol	-0.206415135	0.113571127	0.506875622
s_Bacteroides_zhangwenhongii	Sorbitol	0.036930368	0.779370583	0.935811677
s_Phocaeicola_dorei	Sorbitol	0.081253366	0.537123987	0.828335787
g_Duncaniella	Sorbitol	-0.168469661	0.198188877	0.612334714
s_Duncaniella_dubosii	Sorbitol	-0.33668825	0.008528551	0.181646578
g_Muribaculum	Sorbitol	0.056825291	0.666282076	0.886431903
s_Muribaculum_gordoncarteri	Sorbitol	0.005412008	0.967264281	0.990658528
s_Muribaculum_intestinale	Sorbitol	0.008201702	0.950407775	0.985390806
g_Sodaliphilus	Sorbitol	-0.398193877	0.001627535	0.081663189
s_Sodaliphilus_pleomorphus	Sorbitol	-0.398193877	0.001627535	0.081663189
g_Odoribacter	Sorbitol	-0.067889802	0.606269912	0.859456676
s_Odoribacter_splanchnicus	Sorbitol	-0.067889802	0.606269912	0.859456676
g_Prevotella	Sorbitol	-0.274668025	0.033682857	0.322294884
s_Alistipes_communis	Sorbitol	0.057334387	0.663470838	0.886134816
s_Alistipes_dispar	Sorbitol	0.041581622	0.752419369	0.925509763
s_Alistipes_finegoldii	Sorbitol	0.240189747	0.064526218	0.401297411
s_Alistipes_onderdonkii	Sorbitol	0.095723514	0.466891103	0.791932039
s_Alistipes_senegalensis	Sorbitol	0.081392155	0.536426638	0.828188616
s_Alistipes_shahii	Sorbitol	0.067401744	0.608866967	0.860965757
s_Parabacteroides_goldsteinii	Sorbitol	-0.359595564	0.004774282	0.136110444
s_Parabacteroides_johnsonii	Sorbitol	0.069120761	0.599741271	0.856585772
s_Parabacteroides_merdae	Sorbitol	-0.08244248	0.531163689	0.825026908
g_Mucispirillum	Sorbitol	0.117856194	0.369805763	0.749167231
s_Mucispirillum_schaedleri	Sorbitol	0.117856194	0.369805763	0.749167231
g_Staphylococcus	Sorbitol	-0.213111507	0.10207623	0.486675877
g_Enterococcus	Sorbitol	0.226997456	0.081128637	0.440056101
s_Enterococcus_faecalis	Sorbitol	0.22705325	0.08105192	0.440056101
s_Enterococcus_faecium	Sorbitol	0.190664331	0.144500198	0.552746176
g_Lactobacillus	Sorbitol	0.16099328	0.219127934	0.632126783
s_Lactobacillus_intestinalis	Sorbitol	0.183150837	0.161298738	0.571805675
s_Lactobacillus_johnsonii	Sorbitol	0.084582836	0.520518377	0.821016552
s_Lactobacillus_taiwanensis	Sorbitol	0.069026846	0.600238276	0.856585772
g_Ligilactobacillus	Sorbitol	0.164915092	0.207959098	0.62163007
s_Ligilactobacillus_murinus	Sorbitol	0.159084549	0.224712851	0.638170253
g_Limosilactobacillus	Sorbitol	0.00170169	0.989704417	0.996695125
s_Limosilactobacillus_reuteri	Sorbitol	0.001199552	0.992742359	0.997674214
g_Candidatus_Arthromitus	Sorbitol	0.122550864	0.350908508	0.735963271
g_Clostridium	Sorbitol	-0.113066325	0.389707789	0.759908985
s_Clostridium_sp._MD294	Sorbitol	-0.105980501	0.420285585	0.773529376
g_Hungatella	Sorbitol	-0.102480858	0.435879984	0.778794816
s_Hungatella_hathewayi	Sorbitol	-0.102480858	0.435879984	0.778794816
g_Eubacterium	Sorbitol	0.03821602	0.771893628	0.933111383
g_Blautia	Sorbitol	0.059518963	0.65146028	0.882163741
s_Blautia_producta	Sorbitol	0.160384501	0.220898565	0.634171546
s_Blautia_pseudococcoides	Sorbitol	0.137671432	0.294191722	0.698399121
s_Blautia_wexlerae	Sorbitol	0.008089777	0.951083708	0.985575715
g_Coprococcus	Sorbitol	0.038909522	0.767868937	0.931454881
s_Enterocloster_bolteae	Sorbitol	0.243641369	0.060666942	0.393488167
s_Enterocloster_clostridioformis	Sorbitol	-0.15485276	0.237446175	0.650389206
g_Faecalicatena	Sorbitol	0.247606231	0.056465981	0.388151911
s_Faecalicatena_sp._Marseille.Q4148	Sorbitol	0.247606231	0.056465981	0.388151911
s_.Clostridium._scindens	Sorbitol	0.18492886	0.157199436	0.567278748
s_Lachnoclostridium_phocaeense	Sorbitol	0.063591974	0.629302781	0.87110727
s_Lachnoclostridium_sp._YL32	Sorbitol	0.014004073	0.915424972	0.9744646
g_Marvinbryantia	Sorbitol	0.059379476	0.652224576	0.882163741
s_Marvinbryantia_formatexigens	Sorbitol	0.059379476	0.652224576	0.882163741
g_Mediterraneibacter	Sorbitol	0.118703158	0.366351762	0.746889627
s_.Ruminococcus._gnavus	Sorbitol	0.021329572	0.871494088	0.962580069
g_Roseburia	Sorbitol	0.04813685	0.714936243	0.911189018
s_Roseburia_intestinalis	Sorbitol	-0.01025512	0.938013542	0.980833527
g_Simiaoa	Sorbitol	0.184956757	0.157135737	0.567278748
.s_Simiaoa_sunii	Sorbitol	0.184956757	0.157135737	0.567278748
g_Acutalibacter	Sorbitol	0.151217501	0.248773931	0.661239868
s_Acutalibacter_muris	Sorbitol	0.151217501	0.248773931	0.661239868
g_Anaerotruncus	Sorbitol	0.116801062	0.374136162	0.752350757
s_Anaerotruncus_colihominis	Sorbitol	0.116801062	0.374136162	0.752350757
g_Dysosmobacter	Sorbitol	0.260407667	0.044484889	0.357704132
s_Dysosmobacter_welbionis	Sorbitol	0.197749572	0.129889098	0.532803924
g_Faecalibacterium	Sorbitol	0.102939733	0.433816921	0.778400724
s_Faecalibacterium_duncaniae	Sorbitol	0.089392509	0.496993948	0.808968918
s_Faecalibacterium_prausnitzii	Sorbitol	0.100862812	0.443198366	0.78171631
g_Oscillibacter	Sorbitol	0.269134102	0.037581833	0.333163615
s_Oscillibacter_sp._NSJ-62	Sorbitol	0.269134102	0.037581833	0.333163615
g_Vescimonas	Sorbitol	0.03885914	0.768161118	0.931578028
g_Clostridioides	Sorbitol	-0.089285419	0.497511659	0.808968918
s_Clostridioides_difficile	Sorbitol	-0.065433198	0.619390556	0.866566488
g_Intestinimonas	Sorbitol	0.085356647	0.516696269	0.817854185
s_Intestinimonas_butyriciproducens	Sorbitol	0.085356647	0.516696269	0.817854185
g_Massilistercora	Sorbitol	0.012727375	0.923110896	0.976161698
s_Massilistercora_timonensis	Sorbitol	0.012727375	0.923110896	0.976161698
g_Erysipelatoclostridium	Sorbitol	-0.092422585	0.48246218	0.800741676
s_.Clostridium._innocuum	Sorbitol	-0.082853932	0.529108966	0.824285006
s_Erysipelatoclostridium_ramosum	Sorbitol	0.203919392	0.11810049	0.517809347
g_Faecalibaculum	Sorbitol	-0.138961449	0.289647281	0.694291078
s_Faecalibaculum_rodentium	Sorbitol	-0.138961449	0.289647281	0.694291078
g_Longicatena	Sorbitol	0.04477782	0.734066128	0.918444267
s_Longicatena_caecimuris	Sorbitol	0.04477782	0.734066128	0.918444267
g_Turicimonas	Sorbitol	-0.249208056	0.054837086	0.383004663
s_Turicimonas_muris	Sorbitol	-0.249208056	0.054837086	0.383004663
g_Desulfovibrio	Sorbitol	0.196387291	0.132607925	0.535382623
g_Helicobacter	Sorbitol	0.298690352	0.020440119	0.256914682
s_Helicobacter_apodemus	Sorbitol	0.142482167	0.277479998	0.687479577
s_Helicobacter_cinaedi	Sorbitol	0.172749711	0.186864015	0.597793853
s_Helicobacter_hepaticus	Sorbitol	0.287634636	0.02584961	0.285123799
s_Helicobacter_typhlonius	Sorbitol	0.270874213	0.036317433	0.330405549
g_Akkermansia	Sorbitol	-0.196467242	0.132447183	0.535382623
s_Akkermansia_muciniphila	Sorbitol	-0.196467242	0.132447183	0.535382623
g_Bifidobacterium	Spermidine	0.302346641	0.018877385	0.249793467
s_Bifidobacterium_pseudolongum	Spermidine	-0.043494686	0.741417042	0.921190112
g_Curtobacterium	Spermidine	-0.12752149	0.33156327	0.720664065
s_Curtobacterium_flaccumfaciens	Spermidine	-0.12752149	0.33156327	0.720664065
g_Adlercreutzia	Spermidine	0.130522763	0.320214337	0.716768138
s_Adlercreutzia_equolifaciens	Spermidine	0.221059952	0.089626291	0.45670798
s_Adlercreutzia_hattorii	Spermidine	0.105737383	0.421358487	0.773529376
s_Bacteroides_caccae	Spermidine	0.1179984	0.369224462	0.748715106
s_Bacteroides_caecimuris	Spermidine	0.112056852	0.393981654	0.763101976
s_Bacteroides_fragilis	Spermidine	0.127535128	0.331511135	0.720664065
s_Bacteroides_intestinalis	Spermidine	-0.007946145	0.951951175	0.985832453
s_Bacteroides_luhongzhouii	Spermidine	-0.008391402	0.94926223	0.985289363
s_Bacteroides_ovatus	Spermidine	0.292643505	0.023265528	0.271481656
s_Bacteroides_sp._CBA7301	Spermidine	0.151645967	0.247419994	0.659955794
s_Bacteroides_thetaiotaomicron	Spermidine	0.114843337	0.38225141	0.756763241
s_Bacteroides_xylanisolvens	Spermidine	0.132577222	0.312590047	0.710495966
s_Bacteroides_zhangwenhongii	Spermidine	-0.063050929	0.632228004	0.872543004
s_Phocaeicola_dorei	Spermidine	-0.011072267	0.933085227	0.979712153
g_Duncaniella	Spermidine	0.166731461	0.202924901	0.616341394
s_Duncaniella_dubosii	Spermidine	0.214881654	0.099193726	0.479832283
g_Muribaculum	Spermidine	0.128333487	0.328468114	0.720197763
s_Muribaculum_gordoncarteri	Spermidine	0.172016238	0.188770953	0.599631005
s_Muribaculum_intestinale	Spermidine	0.091765917	0.48559224	0.801421443
g_Sodaliphilus	Spermidine	0.251765694	0.052315496	0.381538131
s_Sodaliphilus_pleomorphus	Spermidine	0.251765694	0.052315496	0.381538131
g_Odoribacter	Spermidine	-0.016604615	0.899793828	0.971243754
s_Odoribacter_splanchnicus	Spermidine	-0.016604615	0.899793828	0.971243754
g_Prevotella	Spermidine	0.095582744	0.467549549	0.79223849
s_Alistipes_communis	Spermidine	-0.058606279	0.656467629	0.882557092
s_Alistipes_dispar	Spermidine	-0.09388862	0.475512917	0.797643137
s_Alistipes_finegoldii	Spermidine	-0.183177821	0.161235943	0.571805675
s_Alistipes_onderdonkii	Spermidine	-0.163241447	0.212675222	0.626601901
s_Alistipes_senegalensis	Spermidine	0.064630299	0.623704814	0.868779477
s_Alistipes_shahii	Spermidine	-0.12308441	0.34879925	0.734117079
s_Parabacteroides_goldsteinii	Spermidine	0.214329237	0.100086407	0.481633397
s_Parabacteroides_johnsonii	Spermidine	0.105583848	0.422036858	0.773529376
s_Parabacteroides_merdae	Spermidine	0.119758711	0.362074641	0.744609239
g_Mucispirillum	Spermidine	-0.230472489	0.076458832	0.43144381
s_Mucispirillum_schaedleri	Spermidine	-0.230472489	0.076458832	0.43144381
g_Staphylococcus	Spermidine	0.119777691	0.361998014	0.744609239
g_Enterococcus	Spermidine	-0.346413888	0.006700511	0.16194838
s_Enterococcus_faecalis	Spermidine	-0.339758984	0.007909385	0.175602337
s_Enterococcus_faecium	Spermidine	-0.216907236	0.095973319	0.471189557
g_Lactobacillus	Spermidine	-0.056795045	0.666449241	0.886431903
s_Lactobacillus_intestinalis	Spermidine	-0.257181051	0.047287611	0.367478424
s_Lactobacillus_johnsonii	Spermidine	0.016384254	0.901116973	0.971529655
s_Lactobacillus_taiwanensis	Spermidine	0.093999622	0.474988936	0.79762533
g_Ligilactobacillus	Spermidine	-0.064886222	0.622328272	0.86796596
s_Ligilactobacillus_murinus	Spermidine	-0.057122059	0.664642759	0.886431903
g_Limosilactobacillus	Spermidine	-0.08351137	0.525834028	0.823187541
s_Limosilactobacillus_reuteri	Spermidine	-0.086577803	0.510693525	0.81534168
g_Candidatus_Arthromitus	Spermidine	-0.250514541	0.053536957	0.383004663
g_Clostridium	Spermidine	0.0103412	0.937494273	0.980833527
s_Clostridium_sp._MD294	Spermidine	-0.02241137	0.865035918	0.959756815
g_Hungatella	Spermidine	-0.13228438	0.313669635	0.711513907
s_Hungatella_hathewayi	Spermidine	-0.13228438	0.313669635	0.711513907
g_Eubacterium	Spermidine	-0.263500201	0.041928171	0.35063132
g_Blautia	Spermidine	-0.318428566	0.013154262	0.223519038
s_Blautia_producta	Spermidine	-0.221013853	0.089694896	0.45670798
s_Blautia_pseudococcoides	Spermidine	-0.315488155	0.014072124	0.225983351
s_Blautia_wexlerae	Spermidine	-0.247201963	0.056883219	0.388449213
g_Coprococcus	Spermidine	-0.33537891	0.008805133	0.185011038
s_Enterocloster_bolteae	Spermidine	-0.386740155	0.002270295	0.095712143
s_Enterocloster_clostridioformis	Spermidine	-0.018628503	0.887654625	0.967620133
g_Faecalicatena	Spermidine	-0.187419069	0.151588141	0.560051845
s_Faecalicatena_sp._Marseille.Q4148	Spermidine	-0.187419069	0.151588141	0.560051845
s_.Clostridium._scindens	Spermidine	-0.363116394	0.004350653	0.128206552
s_Lachnoclostridium_phocaeense	Spermidine	-0.058948921	0.65458598	0.882285386
s_Lachnoclostridium_sp._YL32	Spermidine	-0.276566168	0.03242566	0.316535002
g_Marvinbryantia	Spermidine	-0.223496989	0.08605771	0.449740544
s_Marvinbryantia_formatexigens	Spermidine	-0.223496989	0.08605771	0.449740544
g_Mediterraneibacter	Spermidine	-0.321919177	0.01213199	0.214989883
s_.Ruminococcus._gnavus	Spermidine	-0.190266936	0.145354605	0.552746176
g_Roseburia	Spermidine	-0.247376684	0.056702587	0.388449213
s_Roseburia_intestinalis	Spermidine	-0.087615856	0.505618902	0.81355612
g_Simiaoa	Spermidine	-0.347457795	0.006526359	0.159273625
.s_Simiaoa_sunii	Spermidine	-0.347457795	0.006526359	0.159273625
g_Acutalibacter	Spermidine	-0.306749698	0.017131581	0.243487998
s_Acutalibacter_muris	Spermidine	-0.306749698	0.017131581	0.243487998
g_Anaerotruncus	Spermidine	-0.160355193	0.22098406	0.634171546
s_Anaerotruncus_colihominis	Spermidine	-0.160355193	0.22098406	0.634171546
g_Dysosmobacter	Spermidine	-0.128304431	0.328578556	0.720197763
s_Dysosmobacter_welbionis	Spermidine	-0.165159259	0.207277288	0.620906531
g_Faecalibacterium	Spermidine	-0.280778259	0.029775195	0.305502896
s_Faecalibacterium_duncaniae	Spermidine	-0.312145618	0.015181851	0.234244945
s_Faecalibacterium_prausnitzii	Spermidine	-0.278890053	0.030940018	0.311330128
g_Oscillibacter	Spermidine	-0.099039343	0.45152721	0.785424358
s_Oscillibacter_sp._NSJ-62	Spermidine	-0.099039343	0.45152721	0.785424358
g_Vescimonas	Spermidine	-0.18113569	0.166039175	0.573938186
g_Clostridioides	Spermidine	-0.228586104	0.07896656	0.436647847
s_Clostridioides_difficile	Spermidine	-0.262709276	0.042570242	0.351366009
g_Intestinimonas	Spermidine	0.0125868	0.92395762	0.976351906
s_Intestinimonas_butyriciproducens	Spermidine	0.0125868	0.92395762	0.976351906
g_Massilistercora	Spermidine	-0.27530499	0.033256527	0.320825111
s_Massilistercora_timonensis	Spermidine	-0.27530499	0.033256527	0.320825111
g_Erysipelatoclostridium	Spermidine	-0.053532836	0.684571989	0.895950525
s_.Clostridium._innocuum	Spermidine	-0.066777402	0.612196226	0.86378064
s_Erysipelatoclostridium_ramosum	Spermidine	-0.190103264	0.145707598	0.552860289
g_Faecalibaculum	Spermidine	0.162792577	0.213952773	0.627354741
s_Faecalibaculum_rodentium	Spermidine	0.162792577	0.213952773	0.627354741
g_Longicatena	Spermidine	-0.193645083	0.138210628	0.542463743
s_Longicatena_caecimuris	Spermidine	-0.193645083	0.138210628	0.542463743
g_Turicimonas	Spermidine	0.145840388	0.266194776	0.676522985
s_Turicimonas_muris	Spermidine	0.145840388	0.266194776	0.676522985
g_Desulfovibrio	Spermidine	-0.2163607	0.0968341	0.473377613
g_Helicobacter	Spermidine	-0.269821068	0.03707838	0.330669237
s_Helicobacter_apodemus	Spermidine	-0.169818678	0.194567902	0.606790775
s_Helicobacter_cinaedi	Spermidine	-0.259901408	0.044915386	0.358636924
s_Helicobacter_hepaticus	Spermidine	-0.243784804	0.060510689	0.393129948
s_Helicobacter_typhlonius	Spermidine	-0.25534335	0.048947472	0.372119444
g_Akkermansia	Spermidine	0.207940589	0.110869024	0.503507511
s_Akkermansia_muciniphila	Spermidine	0.207940589	0.110869024	0.503507511
g_Bifidobacterium	Spermine	-0.379036148	0.002821494	0.108234909
s_Bifidobacterium_pseudolongum	Spermine	-0.338537159	0.008150885	0.177816881
g_Curtobacterium	Spermine	0.00200217	0.987886579	0.995665214
s_Curtobacterium_flaccumfaciens	Spermine	0.00200217	0.987886579	0.995665214
g_Adlercreutzia	Spermine	-0.295681516	0.021807275	0.261770775
s_Adlercreutzia_equolifaciens	Spermine	-0.274764571	0.033617947	0.322294884
s_Adlercreutzia_hattorii	Spermine	-0.290658592	0.024262148	0.276928471
s_Bacteroides_caccae	Spermine	0.015514018	0.906344841	0.973156472
s_Bacteroides_caecimuris	Spermine	0.178552115	0.172265028	0.581562819
s_Bacteroides_fragilis	Spermine	-0.10583032	0.420948161	0.773529376
s_Bacteroides_intestinalis	Spermine	-0.178317278	0.172839253	0.581676119
s_Bacteroides_luhongzhouii	Spermine	-0.026644739	0.839851461	0.953575011
s_Bacteroides_ovatus	Spermine	-0.017083151	0.896921421	0.970724517
s_Bacteroides_sp._CBA7301	Spermine	-0.036250146	0.783334649	0.935830322
s_Bacteroides_thetaiotaomicron	Spermine	0.014710783	0.911173725	0.973923365
s_Bacteroides_xylanisolvens	Spermine	-0.036112233	0.784139023	0.935969209
s_Bacteroides_zhangwenhongii	Spermine	0.067439565	0.608665541	0.86092824
s_Phocaeicola_dorei	Spermine	0.09072313	0.490584676	0.804220357
g_Duncaniella	Spermine	-0.282218566	0.028911565	0.301468553
s_Duncaniella_dubosii	Spermine	-0.216092273	0.097259062	0.474530407
g_Muribaculum	Spermine	-0.073800145	0.575211238	0.845548654
s_Muribaculum_gordoncarteri	Spermine	-0.134838686	0.30433335	0.704672966
s_Muribaculum_intestinale	Spermine	-0.025666345	0.845658746	0.955534472
g_Sodaliphilus	Spermine	-0.304970175	0.017819799	0.244878066
s_Sodaliphilus_pleomorphus	Spermine	-0.304970175	0.017819799	0.244878066
g_Odoribacter	Spermine	-0.09747572	0.458737307	0.790004357
s_Odoribacter_splanchnicus	Spermine	-0.09747572	0.458737307	0.790004357
g_Prevotella	Spermine	-0.187021407	0.152474098	0.561341772
s_Alistipes_communis	Spermine	0.207789637	0.111134187	0.503507511
s_Alistipes_dispar	Spermine	0.272234092	0.035354072	0.326329274
s_Alistipes_finegoldii	Spermine	0.305646895	0.017555353	0.244878066
s_Alistipes_onderdonkii	Spermine	0.321295045	0.012309574	0.216959134
s_Alistipes_senegalensis	Spermine	0.012512475	0.924405335	0.976435246
s_Alistipes_shahii	Spermine	0.150395684	0.251384939	0.664847706
s_Parabacteroides_goldsteinii	Spermine	-0.016276362	0.901764904	0.971529655
s_Parabacteroides_johnsonii	Spermine	0.051420158	0.696404552	0.902448213
s_Parabacteroides_merdae	Spermine	-0.037357671	0.776883279	0.934255954
g_Mucispirillum	Spermine	0.384417769	0.002425354	0.097825204
s_Mucispirillum_schaedleri	Spermine	0.384417769	0.002425354	0.097825204
g_Staphylococcus	Spermine	-0.242085717	0.062382612	0.397698168
g_Enterococcus	Spermine	0.248460231	0.055592735	0.384931032
s_Enterococcus_faecalis	Spermine	0.250239913	0.053808147	0.383004663
s_Enterococcus_faecium	Spermine	0.181446618	0.165301164	0.573938186
g_Lactobacillus	Spermine	0.199630218	0.12620524	0.530357965
s_Lactobacillus_intestinalis	Spermine	0.148261449	0.25825238	0.67094499
s_Lactobacillus_johnsonii	Spermine	-0.127309152	0.332375673	0.72169071
s_Lactobacillus_taiwanensis	Spermine	0.39940462	0.001570183	0.08087813
g_Ligilactobacillus	Spermine	-0.119935519	0.361361203	0.743955411
s_Ligilactobacillus_murinus	Spermine	-0.134340017	0.306141776	0.706706375
g_Limosilactobacillus	Spermine	0.264501498	0.041126789	0.349223974
s_Limosilactobacillus_reuteri	Spermine	0.264167813	0.041392436	0.349888085
g_Candidatus_Arthromitus	Spermine	-0.115594364	0.379125875	0.755429259
g_Clostridium	Spermine	0.152579887	0.24448628	0.656834187
s_Clostridium_sp._MD294	Spermine	0.119600163	0.36271513	0.744609239
g_Hungatella	Spermine	0.25435896	0.049856001	0.374201001
s_Hungatella_hathewayi	Spermine	0.25435896	0.049856001	0.374201001
g_Eubacterium	Spermine	0.229840642	0.077291656	0.433524957
g_Blautia	Spermine	0.196296043	0.132791559	0.535459922
s_Blautia_producta	Spermine	0.103780157	0.430052747	0.776198799
s_Blautia_pseudococcoides	Spermine	0.172323229	0.187971122	0.598758189
s_Blautia_wexlerae	Spermine	0.146486232	0.264060223	0.674709444
g_Coprococcus	Spermine	0.021813818	0.868602158	0.961269184
s_Enterocloster_bolteae	Spermine	0.365312525	0.004103541	0.123737558
s_Enterocloster_clostridioformis	Spermine	-0.120609612	0.358649056	0.742514236
g_Faecalicatena	Spermine	0.101889601	0.438546324	0.780412127
s_Faecalicatena_sp._Marseille.Q4148	Spermine	0.101889601	0.438546324	0.780412127
s_.Clostridium._scindens	Spermine	0.305131966	0.017756268	0.244878066
s_Lachnoclostridium_phocaeense	Spermine	0.498623649	5.02E-05	0.011661764
s_Lachnoclostridium_sp._YL32	Spermine	0.375730051	0.003092462	0.110833846
g_Marvinbryantia	Spermine	-0.138121893	0.292599588	0.696802044
s_Marvinbryantia_formatexigens	Spermine	-0.138121893	0.292599588	0.696802044
g_Mediterraneibacter	Spermine	-0.001001085	0.99394312	0.998023545
s_.Ruminococcus._gnavus	Spermine	-0.086491902	0.511114618	0.815810972
g_Roseburia	Spermine	0.168043205	0.199343474	0.612573253
s_Roseburia_intestinalis	Spermine	0.298211488	0.020652706	0.257095462
g_Simiaoa	Spermine	0.188173518	0.149917792	0.558197916
.s_Simiaoa_sunii	Spermine	0.188173518	0.149917792	0.558197916
g_Acutalibacter	Spermine	0.443007828	0.000393094	0.036798249
s_Acutalibacter_muris	Spermine	0.443007828	0.000393094	0.036798249
g_Anaerotruncus	Spermine	0.251190702	0.052873995	0.381910383
s_Anaerotruncus_colihominis	Spermine	0.251190702	0.052873995	0.381910383
g_Dysosmobacter	Spermine	0.448736257	0.000323101	0.03242386
s_Dysosmobacter_welbionis	Spermine	0.374495863	0.003199391	0.112335916
g_Faecalibacterium	Spermine	0.246180014	0.057949103	0.388449213
s_Faecalibacterium_duncaniae	Spermine	0.081020979	0.538292613	0.828508286
s_Faecalibacterium_prausnitzii	Spermine	0.311087099	0.01554857	0.234511017
g_Oscillibacter	Spermine	0.358923064	0.004859209	0.137593505
s_Oscillibacter_sp._NSJ-62	Spermine	0.358923064	0.004859209	0.137593505
g_Vescimonas	Spermine	0.443263692	0.000389694	0.036798249
g_Clostridioides	Spermine	-0.155307182	0.236055531	0.649677866
s_Clostridioides_difficile	Spermine	-0.154862255	0.23741706	0.650389206
g_Intestinimonas	Spermine	0.407670814	0.001224664	0.070483911
s_Intestinimonas_butyriciproducens	Spermine	0.407670814	0.001224664	0.070483911
